
"Pull day · Day 1 · Week 2 · New plan";"2026-07-02 7:31 am";"1:38 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 10 reps"
#;KG;REPS
"3. Leg Press · Machine · 6 reps";"Really deep reps in the 2nd set "
#;KG;REPS
1;8;12
2;8;7
"4. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;65;11
2;65;8
"5. Leg Extensions · Machine · 10 reps";"Deep and controlled sets"
#;KG;REPS
1;95;10
2;95;9
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;105;15
2;105;15
3;105;15
"7. Standing Calf Raises · Machine · 10 reps"
#;KG;REPS
1;95;12
2;95;10
3;95;9
"8. Hip Adduction · Machine · 10 reps"
#;KG;REPS
1;85;12
2;85;11

"Day 2/ Shoulder-Arm · Day 2 · Week 4 · New plan";"2025-09-22 8:29 pm";"2:50 hr"
"1. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;90;9
2;90;9
3;90;8
"2. Seated Shoulder Press · Dumbbells · 10 reps"
#;KG;REPS
1;24;11
2;24;10
3;24;9
"3. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;24;13
2;24;12
3;24;10
4;24;9
"4. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;75;12
2;75;12
3;75;11
"5. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;45;11
2;45;9
3;45;11
4;40;10
"6. Triceps Kickbacks · Cable · 10 reps"
#;KG;REPS
1;20;12
2;20;10
3;20;10
"7. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;16;13
2;16;13
"8. Push-Ups · Bodyweight · 10 reps"
#;REPS
1;13
2;14
3;13

"Day 1 / Back-Chest · Day 1 · Week 3 · New plan";"2025-09-20 8:26 pm";"1:38 hr"
"1. Bench Press with Wide Grip · Barbell · 10 reps"
#;KG;REPS
1;75;6
2;75;4
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;90;12
2;90;11
3;90;10
"3. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;30;8
2;30;8
3;30;7
"4. Chest-Supported Rows with Close Grip  · Machine · 10 reps"
#;KG;REPS
1;85;13
2;85;11
"5. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;39
2;34
"6. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;16;15
2;16;12
3;16;14
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;12
2;75;10
3;75;10

"Day 3/ Leg day · Day 3 · Week 3 · New plan";"2025-09-18 10:29 am";"1:34 hr"
"1. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;115;9
2;120;8
3;110;8
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;32;8
2;32;7
3;32;6
"3. Leg Press · Machine · 6 reps"
#;KG;REPS
1;8.3;12
2;8.3;8
"4. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;65;11
2;65;8
"5. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;100;15
2;105;10
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;105;15
2;105;15
3;105;15
"7. Standing Calf Raises · Machine · 10 reps"
#;KG;REPS
1;85;14
2;95;9
3;95;9
"8. Hip Adduction · Machine · 10 reps"
#;KG;REPS
1;85;12
2;85;11

"Day 2/ Shoulder-Arm · Day 2 · Week 3 · New plan";"2025-09-15 8:18 pm";"1:57 hr"
"1. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;85;12
2;85;11
3;85;9
"2. Seated Shoulder Press · Dumbbells · 10 reps"
#;KG;REPS
1;24;11
2;24;10
3;24;8
"3. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;24;12
2;24;11
3;24;10
4;24;9
"4. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;80;12
2;75;12
3;75;11
"5. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;45;12
2;45;8
3;45;10
4;40;9
"6. Triceps Kickbacks · Cable · 10 reps"
#;KG;REPS
1;15;14
2;15;12
3;15;13
"7. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;16;15
2;16;12
"8. Push-Ups · Bodyweight · 10 reps"
#;REPS
1;12
2;14
3;13

"Day 1 / Back-Chest · Day 1 · Week 2 · New plan";"2025-09-13 12:09 pm";"1:16 hr"
"1. Bench Press with Wide Grip · Barbell · 10 reps"
#;KG;REPS
1;75;5
2;75;5
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;90;11
2;90;10
3;90;9
"3. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;30;8
2;30;6
3;28;8
"4. Chest-Supported Rows with Close Grip  · Machine · 10 reps"
#;KG;REPS
1;85;13
2;85;10
"5. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;37
2;35
"6. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;16;15
2;16;12
3;16;14
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;70;14
2;70;13
3;70;12

"Day 3/ Leg day · Day 3 · Week 2 · New plan";"2025-09-09 10:30 am";"1:26 hr"
"1. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;115;8
2;120;7
3;110;9
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;32;8
2;32;7
3;32;6
"3. Leg Press · Machine · 6 reps"
#;KG;REPS
1;8;13
2;8.66;9
"4. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;65;10
2;65;8
"5. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;100;15
2;105;11
"6. Standing Calf Raises · Machine · 10 reps"
#;KG;REPS
1;80;14
2;90;12
3;90;10

"Day 2/ Shoulder-Arm · Day 2 · Week 2 · New plan";"2025-09-07 7:39 pm";"1:15 hr"
"1. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;85;12
2;85;11
3;85;11
"2. Seated Shoulder Press · Dumbbells · 10 reps"
#;KG;REPS
1;24;11
2;24;9
3;24;8
"3. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;24;11
2;24;10
3;24;10
4;24;9
"4. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;70;14
2;75;11
3;75;10
"5. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;45;11
2;45;9
3;40;10
4;40;9
"6. Triceps Kickbacks · Cable · 10 reps"
#;KG;REPS
1;20;10
2;20;10
3;15;15
"7. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;16;15
2;16;12
"8. Push-Ups · Bodyweight · 10 reps"
#;REPS
1;12
2;14
3;13

"Day 3/ Leg day · Day 3 · Week 1 · New plan";"2025-09-04 11:02 am";"1:36 hr"
"1. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;115;8
2;120;6
3;110;10
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;30;10
2;30;10
3;30;9
"3. Leg Press · Machine · 6 reps"
#;KG;REPS
1;8;15
2;8.66;10
"4. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;65;9
2;65;7
"5. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;100;14
2;105;10
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;105;15
2;95;15
3;95;15
"7. Standing Calf Raises · Machine · 10 reps"
#;KG;REPS
1;80;14
2;85;12
3;90;10

"Day 2/ Shoulder-Arm · Day 2 · Week 1 · New plan";"2025-09-01 9:17 pm";"1:41 hr"
"1. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;85;11
2;85;11
3;85;11
"2. Seated Shoulder Press · Dumbbells · 10 reps"
#;KG;REPS
1;24;11
2;24;8
3;24;8
"3. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;24;11
2;24;10
3;22;11
4;22;11
"4. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;70;13
2;75;10
3;75;9
"5. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;40;14
2;40;11
3;40;10
"6. Triceps Kickbacks · Cable · 10 reps"
#;KG;REPS
1;15;14
2;15;14
3;15;12
"7. Curls · Cable · 10 reps"
#;KG;REPS
1;50;12
2;55;12
"8. Push-Ups · Bodyweight · 10 reps"
#;REPS
1;15
2;14
3;13

"Day 1 / Back-Chest · Day 1 · Week 1 · New plan";"2025-08-31 5:56 pm";"1:25 hr"
"1. Bench Press with Wide Grip · Barbell · 10 reps"
#;KG;REPS
1;75;5
2;75;4
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;85;13
2;90;10
3;90;9
"3. Bench Press · Dumbbells · 10 reps";"As 2nd chest exercise, not first!! "
#;KG;REPS
1;28;12
2;28;10
3;26;10
"4. Chest-Supported Rows with Close Grip  · Machine · 10 reps"
#;KG;REPS
1;85;13
2;85;12
"5. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;37
2;35
"6. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;16;15
2;16;12
3;16;14
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;65;15
2;65;13
3;65;13

"Day 4/ Strength · Day 4 · Week 5 · New plan";"2025-08-24 7:08 pm";"59 min"
"1. Leg Press · Machine · 10 reps";"No squats prior this sets"
#;KG;REPS
1;8.3;15
2;9;10
"2. Bench Press with Wide Grip · Barbell · 6 reps"
#;KG;REPS
1;70;8
2;70;7
"3. Triceps Kickbacks · Cable · 12 reps"
#;KG;REPS
1;20;12
2;20;10
3;20;8
"4. Hip Adduction · Machine · 10 reps"
#;KG;REPS
1;100;11
2;100;9
3;85;13
"5. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;60;16
2;65;13
3;65;11

"Day 3/ Leg day · Day 3 · Week 5 · New plan";"2025-08-22 12:24 pm";"24 hr"
"1. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;110;12
2;120;7
3;110;9
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;30;10
2;30;10
3;30;8
"3. Leg Press · Machine · 6 reps"
#;KG;REPS
1;8;13
2;8;14
"4. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;60;11
2;60;8
"5. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;100;14
2;105;11
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;15
2;95;14
3;95;15
"7. Standing Calf Raises · Machine · 10 reps"
#;KG;REPS
1;85;13
2;80;12
3;80;11

"Day 2/ Shoulder-Arm · Day 2 · Week 5 · New plan";"2025-08-20 7:43 pm";"24 hr"
"1. Seated Calf Raises · Machine · 8 reps";"Front-calf rises +5kg "
#;KG;REPS
1;70;14
2;70;13
3;65;11
"2. Seated Shoulder Press · Dumbbells · 10 reps"
#;KG;REPS
1;24;11
2;24;9
3;24;8
"3. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;22;14
2;22;13
3;22;11
4;22;11
"4. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;80;11
2;80;9
3;75;11
"5. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;45;11
2;45;8
3;40;10
"6. Triceps Kickbacks · Cable · 10 reps"
#;KG;REPS
1;20;8
2;20;6
3;15;11
"7. Curls · Cable · 10 reps"
#;KG;REPS
1;60;10
2;60;9
"8. Push-Ups · Bodyweight · 10 reps"
#;REPS
1;15
2;12
3;11

"Day 1 / Back-Chest · Day 1 · Week 5 · New plan";"2025-08-19 6:54 pm";"1:26 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;26;15
2;30;9
3;32;6
"2. Bench Press with Wide Grip · Barbell · 10 reps"
#;KG;REPS
1;70;6
2;70;6
"3. Pull-Ups with Wide Overhand Grip · Bodyweight · 10 reps"
#;KG;REPS
1;+0;12
2;+0;12
3;+0;9
"4. Chest-Supported Rows with Close Grip  · Machine · 10 reps"
#;KG;REPS
1;85;12
2;85;12
"5. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;37
2;33
"6. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;18;14
2;18;12
3;16;14
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;85;10
2;85;10
3;85;9

"Day 3/ Leg day · Day 3 · Week 4 · New plan";"2025-08-14 7:49 pm";"2:01 hr"
"1. Squats · Barbell · 8 reps"
#;KG;REPS
1;100;5
2;100;4
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;30;11
2;30;10
3;30;9
"3. Leg Press · Machine · 6 reps"
#;KG;REPS
1;8.7;10
2;8.7;9
"4. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;60;13
2;60;10
"5. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;100;14
2;105;9
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;15
2;95;14
3;95;15
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;65;15
2;65;12
3;65;9

"Day 2/ Shoulder-Arm · Day 2 · Week 4 · New plan";"2025-08-13 8:24 pm";"1:15 hr"
"1. Standing Calf Raises · Machine · 10 reps"
#;KG;REPS
1;85;11
2;80;11
3;80;11
"2. Seated Shoulder Press · Dumbbells · 10 reps"
#;KG;REPS
1;24;12
2;24;10
3;24;9
"3. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;22;14
2;22;13
3;22;11
4;22;10
"4. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;80;10
2;75;11
3;80;12
"5. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;45;12
2;45;7
3;40;10
"6. Triceps Kickbacks · Cable · 10 reps"
#;KG;REPS
1;15;14
2;20;7
3;20;6
"7. Curls · Cable · 10 reps"
#;KG;REPS
1;55;12
2;55;12
"8. Push-Ups · Bodyweight · 10 reps"
#;REPS
1;15
2;12
3;11

"Day 1 / Back-Chest · Day 1 · Week 4 · New plan";"2025-08-11 7:42 pm";"1:15 hr"
"1. Bench Press with Wide Grip · Barbell · 10 reps"
#;KG;REPS
1;70;7
2;70;7
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;95;8
2;90;10
3;90;9
"3. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;26;15
2;30;10
3;32;7
"4. Chest-Supported Rows with Close Grip  · Machine · 10 reps"
#;KG;REPS
1;90;9
2;90;8
"5. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;36
2;30
"6. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;16;16
2;16;12
3;16;12
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;85;11
2;85;10
3;85;9

"Day 4/ Strength · Day 4 · Week 3 · New plan";"2025-08-10 3:52 pm";"1:24 hr"
"1. Squats · Barbell · 4 reps";"No belt !!!"
#;KG;REPS
1;90;8
2;100;6
"2. Leg Press · Machine · 10 reps"
#;KG;REPS
1;8;15
2;8.7;10
"3. Bench Press with Wide Grip · Barbell · 6 reps"
#;KG;REPS
1;70;6
2;80;3
"4. Seated Twist Curls · Dumbbells · 10 reps"
#;KG;REPS
1;22;13
2;22;12
3;22;12
"5. Triceps Kickbacks · Cable · 12 reps"
#;KG;REPS
1;15;16
2;20;12
3;20;10
"6. Hip Adduction · Machine · 10 reps"
#;KG;REPS
1;100;11
2;100;9
3;85;13
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;60;16
2;65;13
3;65;11

"Day 1 / Back-Chest · Day 1 · Week 3 · New plan";"2025-08-08 5:01 pm";"51 min"
"1. Bench Press with Wide Grip · Barbell · 10 reps"
#;KG;REPS
1;75;5
2;70;8
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps";"Back hurts from RDLs a lot..
Think about changing the split "
#;KG;REPS
1;95;10
2;95;9
3;95;4
"3. Bench Press · Dumbbells · 10 reps";"As 2nd chest exercise not first !!"
#;KG;REPS
1;26;14
2;26;12
3;26;8
"4. Chest-Supported Rows with Close Grip  · Machine · 10 reps"
#;KG;REPS
1;80;12
2;80;12
"5. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;31
2;33
"6. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;18;12
2;16;10
3;16;10
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;60;15
2;65;13
3;65;12

"Day 3/ Leg day · Day 3 · Week 3 · New plan";"2025-08-07 10:12 am";"1:42 hr"
"1. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;110;12
2;115;10
3;110;9
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;30;10
2;30;10
3;30;9
"3. Leg Press · Machine · 6 reps"
#;KG;REPS
1;8;15
2;8.3;11
"4. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;65;9
2;65;7
"5. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;100;13
2;105;9
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;15
2;95;14
3;95;15
"7. Standing Calf Raises · Machine · 10 reps"
#;KG;REPS
1;80;12
2;80;11
3;80;10

"Day 2/ Shoulder-Arm · Day 2 · Week 3 · New plan";"2025-08-04 8:07 pm";"2 hr"
"1. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;85;10
2;85;9
3;80;8
"2. Seated Shoulder Press · Dumbbells · 10 reps"
#;KG;REPS
1;24;11
2;24;9
3;24;8
"3. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;22;13
2;22;12
3;22;10
4;22;9
"4. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;80;12
2;80;10
3;80;9
"5. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;45;12
2;45;8
3;40;10
"6. Triceps Kickbacks · Cable · 10 reps"
#;KG;REPS
1;15;13
2;15;12
3;15;11
"7. Curls · Cable · 10 reps"
#;KG;REPS
1;55;12
2;55;12
3;55;10
"8. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;16;16
2;16;14
"9. Push-Ups · Bodyweight · 10 reps"
#;REPS
1;15
2;12
3;11

"Day 4/ Strength · Day 4 · Week 2 · New plan";"2025-08-03 11:36 am";"1:45 hr"
"1. Squats · Barbell · 4 reps"
#;KG;REPS
1;110;6
2;122.5;2
"2. Leg Press · Machine · 10 reps"
#;KG;REPS
1;8;13
2;8;13
"3. Bench Press with Wide Grip · Barbell · 6 reps"
#;KG;REPS
1;70;5
2;80;3
"4. Seated Twist Curls · Dumbbells · 10 reps"
#;KG;REPS
1;22;12
2;22;12
3;22;12
"5. Triceps Kickbacks · Cable · 12 reps"
#;KG;REPS
1;15;13
2;15;12
3;15;11
"6. Shoulder Press · Machine · 10 reps"
#;KG;REPS
1;40;15
2;50;10
3;50;9
"7. Hip Adduction · Machine · 10 reps"
#;KG;REPS
1;100;11
2;100;10
3;100;8

"Day 1 / Back-Chest · Day 1 · Week 2 · New plan";"2025-08-01 6:05 pm";"1:20 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;30;11
2;30;10
3;30;7
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;95;11
2;95;9
3;95;8
"3. Chest Press · Machine · 10 reps"
#;KG;REPS
1;30;12
2;30;8
3;30;8
"4. Chest-Supported Rows with Close Grip  · Machine · 10 reps"
#;KG;REPS
1;80;12
2;80;12
"5. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;35
2;33
"6. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;18;12
2;16;10
3;16;10
"7. Seated Calf Raises · Machine · 10 reps";"Focus Front calf"
#;KG;REPS
1;60;15
2;65;13
3;65;12

"Day 3/ Leg day · Day 3 · Week 2 · New plan";"2025-07-30 7:51 pm";"1:50 hr"
"1. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;115;12
2;115;11
3;110;11
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;30;10
2;30;10
3;30;9
"3. Leg Press · Machine · 6 reps"
#;KG;REPS
1;7.5;14
2;8;12
"4. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;65;10
2;65;8
"5. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;100;12
2;105;10
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;15
2;95;15
3;95;15
"7. Standing Calf Raises · Machine · 10 reps"
#;KG;REPS
1;80;11
2;80;10
3;80;9

"Day 2/ Shoulder-Arm · Day 2 · Week 2 · New plan";"2025-07-28 9:20 pm";"1:39 hr"
"1. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;85;9
2;85;8
3;80;9
"2. Seated Shoulder Press · Dumbbells · 10 reps"
#;KG;REPS
1;24;12
2;24;10
3;24;8
"3. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;22;12
2;22;11
3;22;9
4;20;11
"4. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;80;12
2;75;10
3;75;11
"5. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;45;12
2;45;8
3;40;8
"6. Triceps Kickbacks · Cable · 10 reps"
#;KG;REPS
1;15;13
2;15;12
3;15;11
"7. Curls · Cable · 10 reps"
#;KG;REPS
1;55;12
2;55;12
3;55;8
"8. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;16;15
2;16;14
"9. Push-Ups · Bodyweight · 10 reps"
#;REPS
1;14
2;12
3;11

"Day 3/ Leg day · Day 3 · Week 1 · New plan";"2025-07-25 4:21 pm";"2:03 hr"
"1. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;110;12
2;110;11
3;110;10
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;28;10
2;28;10
3;28;9
"3. Leg Press · Machine · 6 reps"
#;KG;REPS
1;7;17
2;8;10
"4. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;65;9
2;65;6
"5. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;100;12
2;105;10
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;15
2;95;15
3;95;15

"Day 2/ Shoulder-Arm · Day 2 · Week 1 · New plan";"2025-07-23 7:58 pm";"1:26 hr"
"1. Seated Shoulder Press · Dumbbells · 10 reps"
#;KG;REPS
1;24;12
2;24;10
3;24;9
"2. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;20;13
2;20;12
3;20;11
4;20;10
"3. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;75;12
2;75;12
3;75;11
4;75;10
"4. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;40;14
2;40;11
3;40;8
"5. Triceps Kickbacks · Cable · 10 reps"
#;KG;REPS
1;15;11
2;15;11
3;15;10
"6. Curls · Cable · 10 reps"
#;KG;REPS
1;50;12
2;55;10
3;55;10
"7. Push-Ups · Bodyweight · 10 reps"
#;REPS
1;15
2;11
3;11
"8. Standing Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;12
2;75;11
3;75;10

"Day 1 / Back-Chest · Day 1 · Week 1 · New plan";"2025-07-21 8:51 pm";"1:30 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;30;11
2;30;11
3;30;8
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;95;10
2;90;9
3;90;9
"3. Chest Press · Machine · 10 reps"
#;KG;REPS
1;30;10
2;30;9
3;30;10
"4. Chest-Supported Rows with Close Grip  · Machine · 10 reps"
#;KG;REPS
1;75;12
2;75;12
"5. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;35
2;33
"6. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;16;15
2;16;13
3;16;12
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;80;11
2;80;10
3;80;8

"Day 1 / Push · Day 1 · Week 5 · New plan";"2025-07-14 7:43 pm";"56 min"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;30;11
2;30;10
3;30;9
"2. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;75;13
2;75;12
3;75;11
"3. Overhead Triceps Extensions · Cable · 10 reps"
#;KG;REPS
1;20;7
2;15;12
3;15;11
"4. Chest Press with Close Grip · Machine · 10 reps"
#;KG;REPS
1;22.5;15
2;27.5;8
"5. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;10
2;10
3;10
"6. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;16;15
2;16;13
3;16;12

"Day 4/ Strength · Day 4 · Week 4 · New plan";"2025-07-13 2:37 pm";"2:12 hr"
"1. Squats · Barbell · 4 reps"
#;KG;REPS
1;110;5
2;120;3
"2. Leg Press · Machine · 10 reps"
#;KG;REPS
1;7.5;14
2;7.5;12
"3. Bench Press with Wide Grip · Barbell · 6 reps"
#;KG;REPS
1;75;6
2;80;3
"4. Seated Twist Curls · Dumbbells · 10 reps"
#;KG;REPS
1;20;12
2;20;12
3;20;12
"5. Triceps Kickbacks · Cable · 12 reps"
#;KG;REPS
1;20;12
2;20;11
3;20;10
"6. Shoulder Press · Machine · 10 reps"
#;KG;REPS
1;40;15
2;50;9
3;50;10
"7. Hip Adduction · Machine · 10 reps"
#;KG;REPS
1;100;8
2;100;9
3;100;8
"8. Standing Calf Raises · Machine · 10 reps"
#;KG;REPS
1;70;12
2;70;11
3;70;10

"Day 2/ Pull · Day 2 · Week 4 · New plan";"2025-07-11 1:40 pm";"2 min"
"1. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;80;11
2;80;10
3;80;8
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;95;12
2;95;9
3;95;8
"3. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;22;11
2;22;10
3;22;9
4;22;8
"4. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;40;13
2;40;11
3;40;8
"5. Curls · Cable · 10 reps"
#;KG;REPS
1;50;12
2;50;12
3;55;10
"6. Lateral Raises · Cable · 10 reps"
#;KG;REPS
1;15;13
2;15;15
"7. Lateral Raises · Machine · 10 reps"
#;KG;REPS
1;50;11
2;50;10

"Day 3/ Leg day · Day 3 · Week 4 · New plan";"2025-07-09 10:32 am";"1:25 hr"
"1. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;110;12
2;115;9
3;115;8
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;30;9
2;30;8
3;30;7
"3. Leg Press · Machine · 6 reps"
#;KG;REPS
1;7.5;13
2;7.5;11
"4. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;65;10
2;65;7
"5. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;100;12
2;105;10
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;12
2;95;12
3;95;12
"7. Standing Calf Raises · Machine · 10 reps"
#;KG;REPS
1;70;12
2;70;10
3;70;10

"Day 1 / Push · Day 1 · Week 4 · New plan";"2025-07-07 9:00 pm";"1:58 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;30;11
2;30;10
3;30;9
"2. Triceps Pushdowns · Cable · 10 reps"
